event_id,user_id,event_date,event_type,failed_login_count,mfa_exception_flag,resolved_flag
MFA00839,U0236,2026-02-17,device_change,1,FALSE,TRUE
MFA00840,U0121,2026-03-08,reset,2,FALSE,FALSE
MFA00841,U0117,2026-01-21,reset,1,FALSE,TRUE
MFA00842,U0256,2026-04-06,failed_login,12,FALSE,TRUE
MFA00843,U0399,2026-05-25,bypass_request,5,FALSE,TRUE
MFA00844,U0369,2026-03-10,bypass_request,5,FALSE,TRUE
MFA00845,U0103,2026-03-03,failed_login,2,FALSE,TRUE
MFA00846,U0139,2026-06-02,failed_login,5,FALSE,TRUE
MFA00847,U0221,2026-03-13,reset,0,FALSE,TRUE
MFA00848,U0012,2026-01-03,failed_login,3,FALSE,TRUE
MFA00849,U0470,2026-05-11,device_change,0,TRUE,FALSE
MFA00850,U0166,2026-04-06,bypass_request,2,TRUE,FALSE
MFA00851,U0256,2026-01-04,device_change,0,FALSE,FALSE
MFA00852,U0173,2026-05-31,bypass_request,8,TRUE,TRUE
MFA00853,U0147,2026-03-09,reset,0,FALSE,TRUE
MFA00854,U0222,2026-04-17,reset,1,FALSE,TRUE
MFA00855,U0159,2026-01-15,reset,0,FALSE,TRUE
MFA00856,U0235,2026-01-05,reset,0,FALSE,TRUE
MFA00857,U0254,2026-04-02,device_change,2,FALSE,TRUE
MFA00858,U0173,2026-04-25,bypass_request,0,FALSE,TRUE
MFA00859,U0173,2026-03-13,device_change,1,FALSE,TRUE
MFA00860,U0259,2026-03-08,bypass_request,0,FALSE,TRUE
MFA00861,U0009,2026-02-11,failed_login,8,FALSE,TRUE
MFA00862,U0355,2026-03-29,failed_login,8,FALSE,TRUE
MFA00863,U0255,2026-02-03,failed_login,3,FALSE,TRUE
MFA00864,U0097,2026-01-01,reset,0,FALSE,TRUE
MFA00865,U0024,2026-06-11,device_change,1,FALSE,TRUE
MFA00866,U0478,2026-01-07,failed_login,8,FALSE,TRUE
MFA00867,U0338,2026-01-10,device_change,0,TRUE,FALSE
MFA00868,U0112,2026-02-17,reset,0,FALSE,TRUE
MFA00869,U0062,2026-06-04,failed_login,2,FALSE,FALSE
MFA00870,U0064,2026-02-25,bypass_request,5,FALSE,TRUE
MFA00871,U0049,2026-02-20,device_change,0,FALSE,TRUE
MFA00872,U0364,2026-04-11,reset,0,FALSE,TRUE
MFA00873,U0096,2026-06-11,failed_login,8,FALSE,TRUE
MFA00874,U0369,2026-06-07,failed_login,2,FALSE,TRUE
MFA00875,U0110,2026-02-07,device_change,0,FALSE,TRUE
MFA00876,U0359,2026-05-14,failed_login,3,FALSE,TRUE
MFA00877,U0437,2026-02-26,failed_login,5,FALSE,TRUE
MFA00878,U0012,2026-03-31,reset,2,FALSE,TRUE
MFA00879,U0304,2026-04-28,failed_login,1,FALSE,TRUE
MFA00880,U0404,2026-05-10,device_change,1,FALSE,TRUE
MFA00881,U0304,2026-05-06,reset,0,FALSE,TRUE
MFA00882,U0433,2026-05-22,device_change,0,FALSE,FALSE
MFA00883,U0324,2026-01-23,device_change,2,FALSE,TRUE
MFA00884,U0323,2026-03-09,failed_login,3,FALSE,TRUE
MFA00885,U0103,2026-03-09,reset,0,FALSE,TRUE
MFA00886,U0111,2026-02-09,device_change,0,FALSE,TRUE
MFA00887,U0009,2026-06-05,failed_login,2,FALSE,FALSE
MFA00888,U0344,2026-05-25,device_change,0,FALSE,TRUE
MFA00889,U0324,2026-02-15,device_change,1,FALSE,TRUE
MFA00890,U0049,2026-06-08,device_change,2,FALSE,TRUE
MFA00891,U0026,2026-03-04,device_change,1,FALSE,TRUE
MFA00892,U0443,2026-01-18,bypass_request,8,TRUE,TRUE
MFA00893,U0407,2026-01-27,failed_login,5,FALSE,TRUE
MFA00894,U0118,2026-03-20,device_change,1,FALSE,TRUE
MFA00895,U0143,2026-04-09,reset,0,FALSE,TRUE
MFA00896,U0147,2026-02-28,failed_login,3,FALSE,TRUE
MFA00897,U0198,2026-03-12,reset,1,TRUE,TRUE
MFA00898,U0410,2026-06-10,reset,0,FALSE,TRUE
MFA00899,U0369,2026-01-20,reset,0,FALSE,TRUE
MFA00900,U0220,2026-05-26,reset,2,FALSE,TRUE
MFA00901,U0304,2026-06-01,device_change,0,FALSE,TRUE
MFA00902,U0095,2026-01-01,reset,1,FALSE,TRUE
MFA00903,U0049,2026-01-19,failed_login,3,FALSE,TRUE
MFA00904,U0098,2026-02-08,failed_login,2,FALSE,TRUE
MFA00905,U0221,2026-06-08,device_change,0,FALSE,TRUE
MFA00906,U0208,2026-05-14,reset,0,TRUE,TRUE
MFA00907,U0119,2026-06-04,reset,2,FALSE,TRUE
MFA00908,U0200,2026-01-08,failed_login,2,TRUE,TRUE
MFA00909,U0319,2026-05-20,failed_login,2,FALSE,TRUE
MFA00910,U0107,2026-05-27,device_change,2,FALSE,TRUE
MFA00911,U0060,2026-06-11,failed_login,5,FALSE,TRUE
MFA00912,U0156,2026-05-29,failed_login,3,FALSE,TRUE
MFA00913,U0304,2026-05-31,reset,0,FALSE,TRUE
MFA00914,U0249,2026-03-11,device_change,2,FALSE,TRUE
MFA00915,U0472,2026-01-02,reset,1,FALSE,TRUE
MFA00916,U0288,2026-03-20,failed_login,2,FALSE,TRUE
MFA00917,U0206,2026-04-25,reset,0,FALSE,TRUE
MFA00918,U0046,2026-02-21,failed_login,2,FALSE,TRUE
MFA00919,U0018,2026-03-26,reset,0,FALSE,TRUE
MFA00920,U0358,2026-02-20,reset,0,FALSE,TRUE
MFA00921,U0290,2026-02-17,failed_login,12,FALSE,TRUE
MFA00922,U0282,2026-04-02,failed_login,1,FALSE,TRUE
MFA00923,U0009,2026-04-05,reset,0,FALSE,TRUE
MFA00924,U0173,2026-05-16,reset,0,FALSE,TRUE
MFA00925,U0077,2026-01-21,reset,1,FALSE,TRUE
MFA00926,U0318,2026-05-26,device_change,1,FALSE,TRUE
MFA00927,U0145,2026-04-22,failed_login,1,FALSE,FALSE
MFA00928,U0448,2026-03-16,device_change,1,FALSE,TRUE
MFA00929,U0038,2026-03-20,bypass_request,2,TRUE,FALSE
MFA00930,U0386,2026-03-08,failed_login,2,FALSE,TRUE
MFA00931,U0450,2026-01-05,failed_login,3,FALSE,TRUE
MFA00932,U0288,2026-02-27,reset,0,FALSE,TRUE
MFA00933,U0310,2026-02-25,bypass_request,8,FALSE,TRUE
MFA00934,U0268,2026-03-11,failed_login,1,FALSE,TRUE
MFA00935,U0458,2026-04-25,bypass_request,0,FALSE,TRUE
MFA00936,U0023,2026-03-19,failed_login,8,FALSE,TRUE
MFA00937,U0282,2026-04-16,bypass_request,0,FALSE,TRUE
MFA00938,U0065,2026-01-03,reset,0,FALSE,TRUE
MFA00939,U0156,2026-01-17,failed_login,1,FALSE,TRUE
MFA00940,U0422,2026-04-02,reset,0,FALSE,TRUE
MFA00941,U0256,2026-04-11,failed_login,8,FALSE,TRUE
MFA00942,U0098,2026-03-28,reset,0,FALSE,FALSE
MFA00943,U0221,2026-01-21,device_change,2,FALSE,TRUE
MFA00944,U0134,2026-05-22,bypass_request,0,TRUE,TRUE
MFA00945,U0044,2026-05-19,reset,0,FALSE,TRUE
MFA00946,U0222,2026-04-15,reset,0,FALSE,TRUE
MFA00947,U0256,2026-03-21,reset,0,FALSE,TRUE
MFA00948,U0336,2026-03-19,reset,0,FALSE,TRUE
MFA00949,U0259,2026-04-12,bypass_request,5,TRUE,TRUE
MFA00950,U0487,2026-02-06,failed_login,3,FALSE,TRUE
MFA00951,U0492,2026-01-23,reset,0,FALSE,FALSE
MFA00952,U0147,2026-03-09,reset,0,FALSE,TRUE
MFA00953,U0139,2026-02-28,reset,0,FALSE,TRUE
MFA00954,U0025,2026-05-24,reset,0,FALSE,TRUE
MFA00955,U0093,2026-03-28,failed_login,5,FALSE,TRUE
MFA00956,U0102,2026-05-14,reset,2,FALSE,TRUE
MFA00957,U0112,2026-03-26,reset,0,FALSE,FALSE
MFA00958,U0222,2026-01-06,reset,0,FALSE,TRUE
MFA00959,U0035,2026-02-01,bypass_request,5,TRUE,TRUE
MFA00960,U0006,2026-04-20,failed_login,1,FALSE,TRUE
MFA00961,U0385,2026-03-05,device_change,1,FALSE,TRUE
MFA00962,U0190,2026-01-21,reset,2,FALSE,TRUE
MFA00963,U0490,2026-03-08,failed_login,5,FALSE,TRUE
MFA00964,U0242,2026-02-03,bypass_request,0,FALSE,TRUE
MFA00965,U0410,2026-01-05,failed_login,1,FALSE,TRUE
MFA00966,U0339,2026-03-16,bypass_request,0,TRUE,TRUE
MFA00967,U0212,2026-03-08,device_change,0,FALSE,TRUE
MFA00968,U0491,2026-05-02,reset,0,FALSE,TRUE
MFA00969,U0134,2026-06-09,failed_login,5,FALSE,TRUE
MFA00970,U0474,2026-04-09,reset,0,FALSE,TRUE
MFA00971,U0472,2026-05-01,failed_login,3,FALSE,TRUE
MFA00972,U0033,2026-03-23,reset,0,FALSE,TRUE
MFA00973,U0353,2026-04-11,reset,1,TRUE,TRUE
MFA00974,U0379,2026-03-05,reset,0,FALSE,TRUE
MFA00975,U0394,2026-02-17,device_change,0,TRUE,FALSE
MFA00976,U0255,2026-01-11,device_change,0,FALSE,TRUE
MFA00977,U0213,2026-06-07,device_change,0,FALSE,FALSE
MFA00978,U0256,2026-05-05,reset,0,FALSE,TRUE
MFA00979,U0116,2026-04-01,failed_login,1,FALSE,FALSE
MFA00980,U0356,2026-06-03,failed_login,2,FALSE,TRUE
MFA00981,U0253,2026-02-14,reset,0,FALSE,TRUE
MFA00982,U0131,2026-05-23,reset,0,FALSE,TRUE
MFA00983,U0149,2026-01-29,reset,0,FALSE,TRUE
MFA00984,U0416,2026-06-15,reset,0,FALSE,FALSE
MFA00985,U0379,2026-05-19,bypass_request,5,TRUE,TRUE
MFA00986,U0450,2026-01-05,device_change,0,FALSE,TRUE
MFA00987,U0307,2026-03-26,failed_login,1,FALSE,TRUE
MFA00988,U0006,2026-06-07,device_change,0,FALSE,TRUE
MFA00989,U0037,2026-03-22,failed_login,1,FALSE,TRUE
MFA00990,U0320,2026-02-16,bypass_request,0,FALSE,TRUE
MFA00991,U0307,2026-04-17,bypass_request,0,TRUE,FALSE
MFA00992,U0407,2026-04-02,reset,0,FALSE,TRUE
MFA00993,U0102,2026-01-22,reset,0,FALSE,TRUE
MFA00994,U0173,2026-02-10,failed_login,1,FALSE,TRUE
MFA00995,U0223,2026-04-16,device_change,0,FALSE,TRUE
MFA00996,U0388,2026-05-29,failed_login,2,FALSE,TRUE
MFA00997,U0369,2026-06-15,device_change,0,FALSE,TRUE
MFA00998,U0341,2026-02-16,bypass_request,0,TRUE,TRUE
MFA00999,U0264,2026-05-22,reset,0,FALSE,TRUE
MFA01000,U0115,2026-01-11,failed_login,1,FALSE,TRUE
MFA01001,U0115,2026-02-10,bypass_request,0,FALSE,TRUE
MFA01002,U0371,2026-01-20,reset,0,FALSE,TRUE
MFA01003,U0453,2026-04-06,reset,0,FALSE,TRUE
MFA01004,U0275,2026-04-13,failed_login,2,FALSE,TRUE
MFA01005,U0057,2026-03-09,failed_login,3,FALSE,TRUE
MFA01006,U0157,2026-01-01,bypass_request,0,TRUE,TRUE
MFA01007,U0478,2026-06-13,failed_login,3,FALSE,TRUE
MFA01008,U0168,2026-04-10,bypass_request,2,TRUE,FALSE
MFA01009,U0397,2026-06-02,bypass_request,0,TRUE,TRUE
MFA01010,U0438,2026-04-22,reset,1,FALSE,TRUE
MFA01011,U0078,2026-01-17,reset,0,FALSE,TRUE
MFA01012,U0112,2026-01-29,bypass_request,0,FALSE,TRUE
MFA01013,U0396,2026-01-29,device_change,0,FALSE,TRUE
MFA01014,U0423,2026-05-31,bypass_request,2,TRUE,TRUE
MFA01015,U0049,2026-02-20,failed_login,1,FALSE,TRUE
MFA01016,U0222,2026-04-15,failed_login,1,FALSE,TRUE
MFA01017,U0078,2026-03-31,reset,2,FALSE,TRUE
MFA01018,U0100,2026-02-18,failed_login,8,FALSE,TRUE
MFA01019,U0168,2026-03-11,device_change,0,FALSE,TRUE
MFA01020,U0117,2026-04-01,reset,0,FALSE,TRUE
MFA01021,U0415,2026-05-25,failed_login,5,TRUE,TRUE
MFA01022,U0222,2026-04-28,reset,1,FALSE,TRUE
MFA01023,U0091,2026-02-22,device_change,1,FALSE,TRUE
MFA01024,U0345,2026-02-22,bypass_request,0,FALSE,TRUE
MFA01025,U0139,2026-06-11,failed_login,12,FALSE,TRUE
MFA01026,U0394,2026-04-12,failed_login,2,TRUE,TRUE
MFA01027,U0056,2026-01-20,reset,0,FALSE,TRUE
MFA01028,U0103,2026-06-05,device_change,0,FALSE,TRUE
MFA01029,U0375,2026-03-31,device_change,1,FALSE,TRUE
MFA01030,U0439,2026-05-03,reset,0,FALSE,TRUE
MFA01031,U0359,2026-05-04,reset,0,FALSE,TRUE
MFA01032,U0250,2026-04-05,failed_login,5,FALSE,TRUE
MFA01033,U0479,2026-01-26,failed_login,8,FALSE,TRUE
MFA01034,U0485,2026-04-30,failed_login,3,FALSE,FALSE
MFA01035,U0223,2026-01-29,failed_login,2,FALSE,TRUE
MFA01036,U0274,2026-05-19,failed_login,3,TRUE,TRUE
MFA01037,U0009,2026-02-08,device_change,1,FALSE,TRUE
MFA01038,U0421,2026-04-09,failed_login,5,FALSE,TRUE
MFA01039,U0425,2026-03-24,reset,0,FALSE,TRUE
MFA01040,U0290,2026-02-11,device_change,0,FALSE,TRUE
MFA01041,U0223,2026-01-03,failed_login,5,FALSE,TRUE
MFA01042,U0297,2026-01-06,device_change,0,FALSE,TRUE
MFA01043,U0438,2026-06-01,failed_login,12,FALSE,TRUE
MFA01044,U0294,2026-05-05,failed_login,1,FALSE,TRUE
MFA01045,U0235,2026-05-08,reset,0,FALSE,TRUE
MFA01046,U0293,2026-03-12,reset,0,FALSE,TRUE
MFA01047,U0411,2026-03-19,failed_login,1,FALSE,TRUE
MFA01048,U0235,2026-06-11,failed_login,2,FALSE,TRUE
MFA01049,U0414,2026-04-08,failed_login,2,FALSE,TRUE
MFA01050,U0077,2026-06-04,reset,0,FALSE,TRUE
MFA01051,U0449,2026-02-13,reset,0,FALSE,TRUE
MFA01052,U0493,2026-04-12,failed_login,2,FALSE,TRUE
MFA01053,U0010,2026-02-15,device_change,0,FALSE,TRUE
MFA01054,U0054,2026-01-01,bypass_request,2,FALSE,TRUE
MFA01055,U0412,2026-05-04,reset,0,FALSE,TRUE
MFA01056,U0317,2026-05-02,failed_login,2,FALSE,TRUE
MFA01057,U0284,2026-03-02,reset,0,FALSE,TRUE
MFA01058,U0190,2026-01-13,device_change,0,FALSE,TRUE
MFA01059,U0200,2026-04-14,bypass_request,0,FALSE,TRUE
MFA01060,U0223,2026-04-02,device_change,0,FALSE,TRUE
MFA01061,U0290,2026-04-23,reset,2,FALSE,TRUE
MFA01062,U0151,2026-05-26,failed_login,1,FALSE,TRUE
MFA01063,U0468,2026-01-31,reset,0,FALSE,TRUE
MFA01064,U0412,2026-01-29,reset,0,FALSE,TRUE
MFA01065,U0353,2026-03-01,reset,0,TRUE,FALSE
MFA01066,U0308,2026-01-12,failed_login,2,FALSE,TRUE
MFA01067,U0217,2026-04-13,failed_login,5,FALSE,TRUE
MFA01068,U0020,2026-02-02,failed_login,1,FALSE,TRUE
MFA01069,U0224,2026-02-05,device_change,0,FALSE,TRUE
MFA01070,U0093,2026-01-03,reset,0,FALSE,TRUE
MFA01071,U0338,2026-01-08,reset,0,TRUE,FALSE
MFA01072,U0148,2026-03-25,failed_login,2,FALSE,TRUE
MFA01073,U0088,2026-03-01,reset,0,FALSE,TRUE
MFA01074,U0042,2026-03-15,device_change,0,TRUE,TRUE
MFA01075,U0442,2026-01-15,device_change,0,FALSE,TRUE
MFA01076,U0049,2026-01-18,device_change,2,FALSE,TRUE
MFA01077,U0250,2026-06-12,failed_login,12,FALSE,TRUE
MFA01078,U0139,2026-05-20,failed_login,5,FALSE,TRUE
MFA01079,U0365,2026-05-22,failed_login,2,FALSE,TRUE
MFA01080,U0088,2026-03-30,failed_login,1,FALSE,TRUE
MFA01081,U0095,2026-03-25,device_change,0,FALSE,TRUE
MFA01082,U0029,2026-01-14,reset,0,FALSE,TRUE
MFA01083,U0307,2026-04-25,reset,0,FALSE,TRUE
MFA01084,U0173,2026-04-02,failed_login,5,FALSE,TRUE
MFA01085,U0375,2026-03-17,bypass_request,0,FALSE,TRUE
MFA01086,U0154,2026-05-27,bypass_request,2,TRUE,FALSE
MFA01087,U0019,2026-05-06,reset,0,FALSE,TRUE
MFA01088,U0156,2026-01-22,reset,1,FALSE,TRUE
MFA01089,U0371,2026-06-03,failed_login,12,FALSE,TRUE
MFA01090,U0082,2026-02-14,failed_login,5,FALSE,TRUE
MFA01091,U0090,2026-05-02,failed_login,1,FALSE,TRUE
MFA01092,U0095,2026-01-17,reset,0,FALSE,TRUE
MFA01093,U0210,2026-02-24,reset,2,FALSE,TRUE
MFA01094,U0413,2026-01-13,bypass_request,0,FALSE,TRUE
MFA01095,U0245,2026-03-13,reset,1,FALSE,TRUE
MFA01096,U0227,2026-02-11,bypass_request,2,TRUE,FALSE
MFA01097,U0115,2026-04-12,reset,0,FALSE,TRUE
MFA01098,U0193,2026-04-21,failed_login,2,FALSE,TRUE
MFA01099,U0300,2026-01-10,bypass_request,0,FALSE,TRUE
MFA01100,U0296,2026-03-01,reset,1,FALSE,TRUE
MFA01101,U0049,2026-05-19,bypass_request,2,FALSE,TRUE
MFA01102,U0334,2026-03-12,reset,1,FALSE,TRUE
MFA01103,U0318,2026-06-07,bypass_request,5,FALSE,TRUE
MFA01104,U0449,2026-05-06,failed_login,2,FALSE,TRUE
MFA01105,U0485,2026-01-29,failed_login,5,FALSE,TRUE
MFA01106,U0255,2026-04-29,bypass_request,5,FALSE,TRUE
MFA01107,U0430,2026-02-05,reset,0,FALSE,TRUE
MFA01108,U0465,2026-01-21,device_change,0,FALSE,TRUE
MFA01109,U0271,2026-03-09,reset,2,FALSE,TRUE
MFA01110,U0407,2026-04-19,device_change,0,FALSE,TRUE
MFA01111,U0201,2026-01-27,device_change,0,FALSE,TRUE
MFA01112,U0108,2026-03-29,failed_login,5,FALSE,TRUE
MFA01113,U0485,2026-06-06,failed_login,12,FALSE,TRUE
MFA01114,U0141,2026-03-28,device_change,0,FALSE,TRUE
MFA01115,U0311,2026-05-27,failed_login,3,FALSE,TRUE
MFA01116,U0255,2026-04-05,failed_login,2,FALSE,TRUE
MFA01117,U0217,2026-02-26,failed_login,5,FALSE,TRUE
MFA01118,U0337,2026-05-10,reset,0,FALSE,TRUE
MFA01119,U0493,2026-03-23,bypass_request,0,FALSE,TRUE
MFA01120,U0063,2026-05-30,failed_login,1,FALSE,TRUE
MFA01121,U0065,2026-05-02,device_change,0,FALSE,TRUE
MFA01122,U0063,2026-04-20,reset,0,FALSE,TRUE
MFA01123,U0424,2026-01-26,failed_login,8,FALSE,TRUE
MFA01124,U0139,2026-02-04,reset,0,FALSE,TRUE
MFA01125,U0485,2026-05-16,device_change,0,FALSE,TRUE
MFA01126,U0469,2026-02-25,failed_login,3,FALSE,TRUE
MFA01127,U0291,2026-04-01,reset,0,FALSE,TRUE
MFA01128,U0321,2026-03-24,reset,2,FALSE,FALSE
MFA01129,U0221,2026-06-12,reset,2,FALSE,TRUE
MFA01130,U0282,2026-04-09,reset,1,FALSE,TRUE
MFA01131,U0096,2026-01-30,failed_login,1,FALSE,TRUE
MFA01132,U0348,2026-02-04,failed_login,5,FALSE,TRUE
MFA01133,U0094,2026-02-10,failed_login,3,FALSE,TRUE
MFA01134,U0003,2026-03-05,reset,0,FALSE,TRUE
MFA01135,U0131,2026-04-16,reset,0,FALSE,TRUE
MFA01136,U0357,2026-03-24,failed_login,3,FALSE,TRUE
MFA01137,U0419,2026-03-18,failed_login,2,FALSE,TRUE
MFA01138,U0494,2026-02-18,reset,0,FALSE,TRUE
MFA01139,U0009,2026-02-06,reset,0,FALSE,TRUE
MFA01140,U0256,2026-01-27,failed_login,2,FALSE,TRUE
MFA01141,U0060,2026-05-29,failed_login,1,FALSE,TRUE
MFA01142,U0078,2026-05-28,failed_login,5,FALSE,TRUE
MFA01143,U0356,2026-06-05,bypass_request,2,FALSE,TRUE
MFA01144,U0156,2026-03-13,failed_login,8,FALSE,TRUE
MFA01145,U0447,2026-03-31,reset,0,FALSE,TRUE
MFA01146,U0393,2026-04-27,reset,0,FALSE,TRUE
MFA01147,U0455,2026-06-14,reset,2,FALSE,TRUE
MFA01148,U0062,2026-04-09,bypass_request,5,FALSE,TRUE
MFA01149,U0018,2026-02-23,reset,0,FALSE,TRUE
MFA01150,U0260,2026-05-21,failed_login,2,FALSE,TRUE
MFA01151,U0375,2026-04-14,reset,0,FALSE,TRUE
MFA01152,U0242,2026-01-03,reset,0,FALSE,TRUE
MFA01153,U0173,2026-06-13,reset,1,FALSE,FALSE
MFA01154,U0112,2026-03-31,failed_login,2,FALSE,TRUE
MFA01155,U0242,2026-02-13,reset,1,FALSE,TRUE
MFA01156,U0304,2026-04-02,bypass_request,2,TRUE,TRUE
MFA01157,U0011,2026-05-07,reset,0,FALSE,TRUE
MFA01158,U0082,2026-03-03,reset,1,FALSE,TRUE
MFA01159,U0082,2026-03-21,bypass_request,0,FALSE,TRUE
MFA01160,U0279,2026-01-08,device_change,0,FALSE,TRUE
MFA01161,U0382,2026-03-07,failed_login,8,FALSE,TRUE
MFA01162,U0049,2026-05-07,failed_login,5,FALSE,TRUE
MFA01163,U0078,2026-06-15,reset,0,FALSE,TRUE
MFA01164,U0425,2026-01-14,device_change,0,FALSE,TRUE
MFA01165,U0051,2026-02-25,failed_login,1,FALSE,TRUE
MFA01166,U0230,2026-02-13,failed_login,1,FALSE,TRUE
MFA01167,U0017,2026-03-02,failed_login,2,FALSE,TRUE
MFA01168,U0173,2026-05-20,reset,0,FALSE,TRUE
MFA01169,U0310,2026-01-16,reset,0,FALSE,TRUE
MFA01170,U0409,2026-01-04,failed_login,1,FALSE,TRUE
MFA01171,U0046,2026-01-09,reset,0,FALSE,TRUE
MFA01172,U0009,2026-04-08,failed_login,3,FALSE,TRUE
MFA01173,U0039,2026-05-07,failed_login,1,FALSE,TRUE
MFA01174,U0130,2026-03-13,reset,1,FALSE,TRUE
MFA01175,U0057,2026-05-21,failed_login,5,FALSE,FALSE
MFA01176,U0004,2026-03-20,failed_login,1,FALSE,TRUE
MFA01177,U0423,2026-03-19,reset,0,FALSE,TRUE
MFA01178,U0112,2026-04-12,reset,0,FALSE,TRUE
MFA01179,U0490,2026-01-22,reset,0,FALSE,TRUE
MFA01180,U0374,2026-03-11,reset,0,FALSE,TRUE
MFA01181,U0243,2026-04-07,device_change,0,FALSE,TRUE
MFA01182,U0282,2026-03-22,failed_login,1,FALSE,TRUE
MFA01183,U0041,2026-06-04,failed_login,5,FALSE,TRUE
MFA01184,U0143,2026-03-30,reset,1,FALSE,TRUE
MFA01185,U0058,2026-02-03,failed_login,1,FALSE,TRUE
MFA01186,U0223,2026-01-24,failed_login,1,FALSE,TRUE
MFA01187,U0388,2026-06-05,bypass_request,5,FALSE,TRUE
MFA01188,U0406,2026-05-12,device_change,0,FALSE,TRUE
MFA01189,U0031,2026-05-09,device_change,0,TRUE,TRUE
MFA01190,U0119,2026-05-23,failed_login,12,FALSE,FALSE
MFA01191,U0304,2026-06-08,failed_login,5,FALSE,TRUE
MFA01192,U0023,2026-05-27,reset,1,FALSE,TRUE
MFA01193,U0394,2026-02-21,device_change,0,FALSE,TRUE
MFA01194,U0403,2026-02-28,reset,0,FALSE,TRUE
MFA01195,U0230,2026-01-11,device_change,0,FALSE,TRUE
MFA01196,U0271,2026-03-12,failed_login,2,FALSE,TRUE
MFA01197,U0087,2026-02-12,reset,0,FALSE,TRUE
MFA01198,U0381,2026-01-04,reset,0,FALSE,TRUE
MFA01199,U0390,2026-01-16,reset,0,FALSE,TRUE
MFA01200,U0407,2026-04-14,reset,0,FALSE,TRUE
MFA01201,U0002,2026-05-27,failed_login,5,FALSE,TRUE
MFA01202,U0242,2026-01-01,reset,0,FALSE,FALSE
MFA01203,U0197,2026-06-10,failed_login,1,FALSE,TRUE
MFA01204,U0104,2026-05-29,device_change,0,FALSE,FALSE
MFA01205,U0236,2026-06-08,bypass_request,0,TRUE,FALSE
MFA01206,U0279,2026-01-22,device_change,2,FALSE,TRUE
MFA01207,U0246,2026-04-10,device_change,0,FALSE,TRUE
MFA01208,U0418,2026-05-31,device_change,0,FALSE,TRUE
MFA01209,U0095,2026-03-04,bypass_request,8,TRUE,TRUE
MFA01210,U0163,2026-06-04,reset,0,FALSE,TRUE
MFA01211,U0257,2026-05-27,reset,2,FALSE,TRUE
MFA01212,U0097,2026-01-04,failed_login,1,FALSE,TRUE
MFA01213,U0143,2026-01-08,failed_login,2,FALSE,TRUE
MFA01214,U0306,2026-05-29,reset,1,FALSE,TRUE
MFA01215,U0227,2026-01-14,reset,0,FALSE,TRUE
MFA01216,U0009,2026-05-19,device_change,2,FALSE,TRUE
MFA01217,U0112,2026-05-12,failed_login,2,FALSE,TRUE
MFA01218,U0001,2026-04-11,reset,0,FALSE,TRUE
MFA01219,U0036,2026-03-25,failed_login,8,FALSE,TRUE
MFA01220,U0184,2026-02-19,failed_login,2,FALSE,TRUE
MFA01221,U0177,2026-01-05,device_change,0,FALSE,TRUE
MFA01222,U0396,2026-02-05,failed_login,3,FALSE,TRUE
MFA01223,U0352,2026-01-18,failed_login,3,FALSE,TRUE
MFA01224,U0178,2026-03-15,failed_login,3,FALSE,TRUE
MFA01225,U0304,2026-06-04,reset,0,FALSE,TRUE
MFA01226,U0013,2026-02-02,reset,0,FALSE,TRUE
MFA01227,U0016,2026-02-14,reset,0,FALSE,TRUE
MFA01228,U0474,2026-01-18,failed_login,2,FALSE,TRUE
MFA01229,U0136,2026-04-06,device_change,0,FALSE,TRUE
MFA01230,U0167,2026-03-08,reset,0,FALSE,TRUE
MFA01231,U0157,2026-02-06,failed_login,12,FALSE,TRUE
MFA01232,U0282,2026-01-07,reset,0,FALSE,TRUE
MFA01233,U0173,2026-06-10,failed_login,12,FALSE,FALSE
MFA01234,U0433,2026-03-02,reset,0,FALSE,FALSE
MFA01235,U0012,2026-02-11,failed_login,8,FALSE,TRUE
MFA01236,U0065,2026-02-16,device_change,0,FALSE,FALSE
MFA01237,U0434,2026-04-10,failed_login,8,FALSE,TRUE
MFA01238,U0488,2026-02-03,reset,0,FALSE,TRUE
MFA01239,U0451,2026-04-15,failed_login,8,FALSE,TRUE
MFA01240,U0139,2026-03-17,bypass_request,2,FALSE,TRUE
MFA01241,U0328,2026-01-04,reset,0,FALSE,FALSE
MFA01242,U0156,2026-05-25,reset,0,FALSE,TRUE
MFA01243,U0201,2026-03-11,reset,1,FALSE,TRUE
MFA01244,U0215,2026-04-07,device_change,0,FALSE,FALSE
MFA01245,U0139,2026-04-21,bypass_request,5,FALSE,TRUE
MFA01246,U0242,2026-02-14,failed_login,1,FALSE,TRUE
MFA01247,U0411,2026-01-23,reset,1,FALSE,TRUE
MFA01248,U0253,2026-05-20,bypass_request,2,FALSE,TRUE
MFA01249,U0143,2026-03-20,failed_login,1,FALSE,TRUE
MFA01250,U0257,2026-05-09,device_change,1,FALSE,TRUE
MFA01251,U0142,2026-04-18,failed_login,3,FALSE,FALSE
MFA01252,U0444,2026-03-30,bypass_request,5,FALSE,FALSE
MFA01253,U0049,2026-04-05,device_change,0,FALSE,TRUE
MFA01254,U0411,2026-03-05,bypass_request,8,TRUE,TRUE
MFA01255,U0381,2026-04-19,device_change,0,FALSE,FALSE
MFA01256,U0052,2026-06-14,bypass_request,8,TRUE,FALSE
MFA01257,U0304,2026-02-21,device_change,0,FALSE,TRUE
MFA01258,U0319,2026-01-13,failed_login,1,FALSE,TRUE
